,cat_periodo,MRUN,GEN_ALU,FEC_NAC_ALU,anio_ing_carr_ori,sem_ing_carr_ori,anio_ing_carr_act,sem_ing_carr_act,cod_inst,cod_sede,cod_carrera,version,dur_estudio_carr,dur_proceso_tit,dur_total_carr,valor_matricula,valor_arancel,codigo_demre,acre_inst_anio,nivel_carrera_2_Carreras Profesionales,nivel_carrera_2_Carreras Técnicas,nivel_carrera_2_Doctorado,nivel_carrera_2_Magister,nivel_carrera_2_Postítulo,region_sede_Antofagasta,region_sede_Arica y Parinacota,region_sede_Atacama,region_sede_Aysén,region_sede_Biobío,region_sede_Coquimbo,region_sede_La Araucanía,region_sede_Lib. Gral B. O'Higgins,region_sede_Los Lagos,region_sede_Los Ríos,region_sede_Magallanes,region_sede_Maule,region_sede_Metropolitana,region_sede_Tarapacá,region_sede_Valparaíso,region_sede_Ñuble,area_conocimiento_Administración y Comercio,area_conocimiento_Agropecuaria,area_conocimiento_Arte y Arquitectura,area_conocimiento_Ciencias Básicas,area_conocimiento_Ciencias Sociales,area_conocimiento_Derecho,area_conocimiento_Educación,area_conocimiento_Humanidades,area_conocimiento_Salud,area_conocimiento_Sin área definida,area_conocimiento_Tecnología,tipo_inst_2_Centros de Formación Técnica,tipo_inst_2_Institutos Profesionales,tipo_inst_2_Universidades (* Carrera en Convenio),tipo_inst_2_Universidades CRUCH,tipo_inst_2_Universidades Privadas,acreditada_carr_ACREDITADA,acreditada_carr_NO ACREDITADA,acreditada_inst_ACREDITADA,acreditada_inst_NO ACREDITADA,forma_ingreso_1- Ingreso Directo (regular),forma_ingreso_10- Otras formas de Ingreso,forma_ingreso_11- Articulación de TNS a carrera profesional,forma_ingreso_2- Continuidad desde plan común o Bachillerato.,forma_ingreso_3- Cambio Interno,forma_ingreso_4- Cambio Externo,forma_ingreso_5- Ingreso por Reconocimiento de Aprendizajes Previos (RAP),forma_ingreso_6- Ingreso especial para estudiantes extranjeros,forma_ingreso_7- Ingreso a través de PACE,forma_ingreso_8- Ingreso a través de programas de inclusión,forma_ingreso_9- Ingreso por características especiales,jornada_A Distancia,jornada_Diurno,jornada_Otro,jornada_Semipresencial,jornada_Vespertino,modalidad_No Presencial,modalidad_Presencial,modalidad_Semipresencial,rango_edad_15 a 19 años,rango_edad_20 a 24 años,rango_edad_25 a 29 años,rango_edad_30 a 34 años,rango_edad_35 a 39 años,rango_edad_40 y más años,requisito_ingreso_Bachillerato,requisito_ingreso_Ciclo Básico,requisito_ingreso_Educación Media,requisito_ingreso_Especialidad Médica u Odontológica,requisito_ingreso_Licenciatura,requisito_ingreso_Magíster,requisito_ingreso_Plan Común,requisito_ingreso_Postítulo,requisito_ingreso_Técnico de Nivel Superior,requisito_ingreso_Título Profesional,tipo_plan_carr_Plan Especial,tipo_plan_carr_Plan Regular,tipo_plan_carr_Plan Regular de Continuidad,vigencia_carrera_VIGENTE CON ALUMNOS NUEVOS,vigencia_carrera_VIGENTE SIN ALUMNOS NUEVOS
region_sede_Antofagasta,-0.00025681342019507215,-8.082974311432858e-05,-0.0016837582099667662,-0.007019766278263494,0.011380136951632544,0.004279184426452926,5.212606349956277e-05,0.017747045838778536,0.002611079209058711,-0.016244757289359438,0.00024824614010492547,-0.0022949695175178155,-0.0030693560733206157,0.008841430085302159,-0.006012597382655779,-0.0013737471174789808,-0.004337824143754042,-0.0035549021930750767,-0.0027980081890018912,0.01233134993777374,-0.018137643302835432,-0.0043457829871058114,-0.017951212345548754,0.04152837798579871,1.0,-0.022571684949232382,-0.018725949904710066,-0.007668479454783841,-0.06715377403264,-0.03668211179003466,-0.04094270689735738,-0.027690255433629317,-0.03425663962532409,-0.025732611114439786,-0.01606927390482146,-0.04386586948539458,-0.18095615522837394,-0.023344245629229203,-0.06876217271919267,-0.027141071806600168,-0.010402491332046359,-0.029296543677650413,-0.02536277432728025,0.0398945311326737,-0.021075141879823484,0.004390766814700682,-0.023015581987662733,-0.003731877136770227,-0.018633376630327523,-0.0037189983040818195,0.06863711778115392,-0.004912345309618728,-0.017322433822976834,,0.07544062947767892,-0.053275009464776334,-0.04047331398275724,0.041231274393740705,0.027030271690171023,-0.027030271690171023,,,,,,,,,,,,0.07218518780441857,-0.025405188270713093,-0.011052446544712933,-0.006675526489465153,0.009385323180962187,0.07218518780441857,-0.047023864854601256,-0.014607236865445539,-0.002552930688695592,-0.015702364890074018,0.0015230196233344394,0.009502943337886347,0.015691024777154724,0.017057495346547456,-0.0002474285670879291,-0.00028570597970368095,-0.00022038312010832354,-0.00042855957014000667,-0.003954257953438282,-0.0013923942275659708,-0.0016926716346448657,-0.0002857059797035568,0.0019667874104777098,0.00844548349103536,0.06742337282164389,-0.06683319562750424,-0.002594590104085555,-0.00199113810936373,0.0018534462861189407
region_sede_Arica y Parinacota,-0.0005244601495305807,1.1210422740794574e-05,0.0015360343485185948,-0.0023569541761412583,-0.004835822965726342,-0.007115807651206152,-0.00032064553859146525,-0.0028244455382546736,0.009922152521021932,-0.01269035414075525,-0.0038331083776096102,0.00645416987121123,0.00167703842252634,0.011062194750345384,-0.0015990732508558334,-0.005873534844801258,-0.0058505355577197,-0.00810693271550607,-0.0030228845240056934,0.0048733786994371335,0.0025075942279327184,-0.006815545265618836,-0.007451237762956048,-0.012645508285331319,-0.022571684949232382,1.0,-0.011610440076693715,-0.004754601056035856,-0.04163659912252159,-0.022743597145335786,-0.02538524600129971,-0.017168477596976903,-0.02123975892217683,-0.01595470141021767,-0.009963251139906672,-0.027197661618957716,-0.11219620939208921,-0.01447387002412958,-0.04263383646135852,-0.016827973447523844,-0.0179497073607958,0.0027600374354510666,-0.01764029870475819,-0.006619721346370581,0.017971040966818685,0.014466735891513628,-0.009462082374012975,0.01823133705349983,0.0037830936178695957,-0.0019359526145893103,0.00659286238494683,0.033255983005440144,-0.050592550658327115,,0.07014707017535332,-0.04442990555196318,-0.009993378907625505,0.010487438917563412,0.03873104876241983,-0.03873104876241983,,,,,,,,,,,,-0.015281210246765611,-0.004773784526499402,-0.015026646306268853,-0.006722121472565966,0.014790364998178861,-0.015281210246765611,0.01946613017342651,-0.011857964575733258,0.0028930874411144973,-0.010191148144155412,0.0044707997326055675,0.002627139142859365,0.0033372649317840782,0.005862703182648429,-0.00015341035118872676,-0.00017714306476026,1.904907982894121e-05,-0.00026571496951459996,-0.003854186658750703,-0.0008633105302037129,-0.0014378581975115006,-0.00017714306476040466,0.002930701017159716,-0.005777135930046555,0.00859657235856757,-0.008988511240712836,0.00426654349887597,-0.004358561827768137,0.005544055033801823
region_sede_Atacama,-0.0006992031600092965,-0.0007111389207107481,-0.0015391956513699822,0.0024646254670817203,0.0015671081393976204,-0.0053569597518571595,0.0007343804818651504,-0.003489810406020072,0.009297543486587661,0.007049761148876121,-0.0037344795345113932,0.0012941070971766093,-0.0033982283394947453,0.018270946681347353,-0.0044647768059532566,0.012166084384349112,-0.009524377815036168,0.0002848263292205545,-0.017017928908970196,-0.016395634298909053,0.026841299600334698,-0.00613448634686401,-0.012862702699994599,-0.012488206650599645,-0.018725949904710066,-0.011610440076693715,1.0,-0.003944518160393271,-0.03454260819012608,-0.018868571919726004,-0.021060139998073428,-0.014243334167779266,-0.01762095574656535,-0.01323635962756162,-0.008265725051865612,-0.022563758542742052,-0.09308036159614644,-0.012007830415208592,-0.035369937499330546,-0.013960844683471208,-0.010305494317662495,-0.012073753940868166,-0.017896309994661238,0.015492081028856889,-0.0064631971833184095,0.006348183911107295,-0.008171727265454185,-0.004230793729074813,-0.018631832756448453,0.11084856487072911,0.03819336322410669,0.03419034667567072,-0.019236406851565423,,0.016063099956782616,-0.02203562787079215,-0.02612700473968455,0.026508409604580837,-0.018167435376686653,0.018167435376686653,,,,,,,,,,,,-0.012677617033578704,-0.011666414044051842,-0.012639483247170239,-0.0055768149449288585,0.020370551792692128,-0.012677617033578704,0.015297887011225924,-0.008499015102720752,0.013893536543863957,-0.0036659260753881193,-0.005254779423554826,-0.0036737821913630036,2.7539570482756926e-06,-0.0036243712317012766,-0.00012727249020128852,-0.0001469616541449912,-0.0004686946755665283,-0.00022044279014526603,-0.005683724308078899,-0.0007162207774389009,-0.0011928777421939772,-0.00014696165414515783,-0.001698894102166863,-0.0049543639399641445,-0.015428346945489807,0.015533416771970303,-0.0017691751033437324,-0.003844693788973464,0.0023886862468372825
region_sede_Aysén,0.0006402768006345441,0.002471999391600075,0.0009415857898392473,-0.0011020696871622277,0.00238573951493545,-0.0022945492408973107,0.00012615419223003456,-0.0001291068844150144,0.016662383573372675,0.016926371604543664,0.003018213056759791,-0.00048540967784908737,-0.007870179505202832,-0.0037893415421077804,-0.00739481585173013,0.004446753647007279,-0.005743660300653341,0.0023614088705622874,0.0047031308655731,-0.017793309473293953,0.02342921359315498,-0.002512138650087341,-0.0069713276917184605,-0.005484247866282456,-0.007668479454783841,-0.004754601056035856,-0.003944518160393271,1.0,-0.014145572458891536,-0.0077268847160210105,-0.008624355597519097,-0.005832799723297683,-0.007215972370715786,-0.0054204327352402985,-0.0033849039999981397,-0.00924010368928848,-0.03811741695942762,-0.004917336706729317,-0.0144843727760568,-0.005717117218706698,0.00743562639002781,0.0023309867977207997,-0.009305934821414437,-0.0034702837077874756,0.004122143511238792,-0.008398518400893047,0.003949805501341746,-0.0042999399736332695,-0.010016372753754867,-0.0007833864997068357,0.0064155976780830674,0.04143246211371372,0.008859771074428343,,-0.01955605933328292,-0.018961103455973682,-0.023645993052525217,0.02378151147387036,-0.03932135627212569,0.03932135627212569,,,,,,,,,,,,-0.005191621586494721,-0.04809379134385667,0.007560512184375766,-0.0022837661667411183,0.049844734021240227,-0.005191621586494721,0.00599952677632203,-0.0030637126997012025,-0.0014310001089815096,-0.004480655773818988,0.0007950476382653287,0.004745509445038673,0.005832129275326806,0.0015719723484715925,-5.211946423264551e-05,-6.018239027700278e-05,0.0046671417249124865,-9.027371192403212e-05,-0.0023275467094992877,-0.00029330017141960917,-0.0004884963649221405,-6.018239027691059e-05,0.0018803730883186415,-0.00220180557296334,0.007910250616229192,-0.007798319530454591,-0.0007244963807549832,0.0016792934236227592,0.006401724775754749
region_sede_Biobío,6.2499481172225046e-06,-0.0003153517644059723,-0.0002806665494950888,0.007158015877198008,-0.004979197453154999,-0.013643301122141594,-0.000686266988254618,-0.010914887709986191,-0.002438758968401946,0.007083036684975714,-0.0014694744199590245,0.000789470588331379,0.010760013976631054,-0.006276278280590407,0.008781917143185566,-0.012186258463747816,-0.000502608702577018,-0.010949621967413026,0.0003905934979259073,0.017979412935912067,-0.004829552768548178,0.00041086825134408866,-0.009445387597742324,-0.034824584326770845,-0.06715377403264,-0.04163659912252159,-0.03454260819012608,-0.014145572458891536,1.0,-0.0676652357573481,-0.07552449353420476,-0.05107851131336742,-0.06319111642219005,-0.0474673652336876,-0.029642001348913354,-0.08091667178860021,-0.33379869119512284,-0.04306169429919993,-0.12684135130347918,-0.050065466049281214,-0.04684890894142006,-0.026071868921358612,-0.030806278031306887,0.02806985276878319,-0.004741571053894117,-0.010681221047423035,0.010553317334247999,-0.005367611594912308,0.03306306929530116,-0.003277357218206409,0.027866219091422735,-0.03771238201830196,0.003831645861165233,,0.07064924647004488,-0.04491641790107958,0.005092509482304242,-0.003567013994517665,0.04417098245211429,-0.04417098245211429,,,,,,,,,,,,-0.03708109492201695,0.0637657027676906,-0.0015044854297759159,-0.012983419408561691,-0.053528341004573605,-0.03708109492201695,0.044420689394663475,-0.024348934620564623,0.00846903987299517,0.010665159280535042,-0.0024402239381276125,-0.009300881511168979,-0.009344238438994321,-0.01973080456199854,-0.000456416261458931,-0.0005270242505423307,0.0023259430289591294,-0.000790537483667907,0.0005350467745262282,-0.0013419966807017487,-0.0042778199641767475,-0.0005270242505421565,0.008802743640045262,0.004051910475851623,0.007764452614640358,-0.007102306133449595,-0.006145839962016942,-0.00101983567372445,0.0036858999708957096
region_sede_Coquimbo,-0.00038372746771277166,-0.00018854405957629305,0.0033722738544005775,0.005988923795976569,0.01045584899085411,-0.007769967800019279,0.0003009354207713687,-0.005275687989264613,0.006752325097844064,0.013772653024215483,-0.004396145089093406,-0.0016379847127758643,0.0002550588494044972,-0.006789611938903682,-0.003354103237882883,-0.008199514454448175,-0.015829987371596816,1.1111133465398543e-05,-0.029263517181835175,0.0003623106238152224,0.015591375553711975,-0.011312663949553691,-0.02383094707878489,-0.017408995664634046,-0.03668211179003466,-0.022743597145335786,-0.018868571919726004,-0.0077268847160210105,-0.0676652357573481,1.0,-0.04125453787956172,-0.02790115207886214,-0.034517547672956984,-0.02592859780001037,-0.01619166193863484,-0.044199964084100235,-0.18233436735635378,-0.02352204186219725,-0.06928588444181351,-0.027347785716594134,-0.018229581063130326,0.0030201652415448926,-0.01375187787041709,0.001519964974587842,-0.010121632853561595,-0.003109751401591951,0.0195135413713744,-0.005004973110706936,-0.011334757910519477,-0.003747323223940393,0.024527896905579813,0.036832020123365915,-0.007158361826915314,,-0.006790967819922603,-0.013086052580718585,-0.02357522976909559,0.024366435060249426,0.0192733968864792,-0.0192733968864792,,,,,,,,,,,,-0.024179667554129935,0.038517550262631456,-0.01850640775489586,-0.0003016135477189539,-0.027627701956997656,-0.024179667554129935,0.02582779131140128,-0.010945221277177196,0.018353617496309624,0.005740458319540879,-0.009211583723023794,-0.010934959429869648,-0.009555982142388373,-0.011099923746765146,-0.0002493130515040975,-0.00028788199548213447,0.0037609417241991107,-0.00043182359838483356,-0.010190904474499687,-0.0014029990871791227,-0.0023367185595904033,-0.0002878819954820152,-0.004752716896390459,-0.004913764826782485,-0.019113077805892654,0.01919367319576042,-0.0017039296076409986,-0.0029880289635508366,0.003233432228829746
region_sede_La Araucanía,0.0008415051501531693,0.0016166152406795972,0.0032961973814855535,0.007614462424612709,-0.0022423001873701463,-0.009697650532607544,-0.0011083522747200266,-0.006647844383699131,0.0013129247210012264,0.00507319616603254,-0.004921257558636411,-0.0010809720044550205,0.008898489242695129,-0.018254760059701388,0.004977484372400153,-0.004857747852564934,-0.00926044386565188,-0.005587376606490537,0.0039579919061732615,0.012861751145558107,-0.0060540366883324965,-0.003383986070093273,-0.005032659584503212,-0.016807244721700088,-0.04094270689735738,-0.02538524600129971,-0.021060139998073428,-0.008624355597519097,-0.07552449353420476,-0.04125453787956172,1.0,-0.03114184641670981,-0.03852673055516043,-0.02894018168897642,-0.018072309269768768,-0.04933375113236477,-0.20351234417865863,-0.026254106391018082,-0.07733337914313348,-0.03052420703934536,-0.03383134220168611,0.020144551519436074,-0.027918916712755038,-0.016890517110156003,0.004832626699079902,0.007259837668624349,0.02657282553431593,-0.009563120835174844,0.03319788858463749,-0.004182571529648216,-0.014694774101549169,0.016167179599606632,-0.05068351887113034,,0.05397348701349786,-0.016497710112537155,0.01431571907735686,-0.015962008539606748,0.01657194986317325,-0.01657194986317325,,,,,,,,,,,,-0.026363578490830174,0.04275480823593852,0.03456210334551756,0.003606936454330463,-0.04752046916068682,-0.026363578490830174,0.02919642912435216,-0.01356199052944677,0.01445385969199954,0.011231954903691735,-0.009892778984715188,-0.011175278519611991,-0.010532389097472627,-0.015204713845893454,-0.00027827054373454676,-0.0003213192367176637,0.007979220410463022,-0.00048197953052545267,-0.010107164962148188,-0.0015659562004376867,-0.0026081263704671935,-0.0003213192367171988,-0.004505535207347057,0.003828494193412738,0.0014580302931558645,-0.0011888657524021973,-0.002579231962186553,0.004248757761654999,-0.00012914427315888303
region_sede_Lib. Gral B. O'Higgins,0.0014294350736837342,0.0047408473192451835,5.255088906689632e-05,0.001486627198186981,0.0029597776024678974,-0.006229163411687378,0.00011172910975324177,-0.006532694126040447,0.017150068025678828,0.034987269571774476,0.00027552016665922734,5.175524296264379e-05,-0.02056933789886658,0.002711619150809211,-0.02242135605439629,-0.004190652950751118,-0.023050594967442044,0.011674955190357932,-0.011196751738463684,-0.06475405089430128,0.08478788199497346,-0.009071128286332629,-0.02430630893615997,-0.01975901184112787,-0.027690255433629317,-0.017168477596976903,-0.014243334167779266,-0.005832799723297683,-0.05107851131336742,-0.02790115207886214,-0.03114184641670981,1.0,-0.0260562891642836,-0.01957274162024185,-0.012222612961025572,-0.03336526268356583,-0.1376388915591432,-0.01775610279152199,-0.05230189170259774,-0.020644045152571285,0.004227493320583742,0.02734444862459694,-0.021022658984813994,-0.01783355448407548,-0.012318055512354613,-0.016951742430039513,0.0009802359081145947,-0.01552673341851262,-0.0065378794521556574,-0.0028287449168957024,0.027094615059203294,0.020436637809032047,0.12260966813328736,,-0.08334421325664074,-0.04829669137483785,-0.05091213292996585,0.05145651712274056,-0.012457950815513083,0.012457950815513083,,,,,,,,,,,,-0.018467153620812825,-0.051712738054109,0.011025020516407066,-0.007097586078692162,0.057152304737073896,-0.018467153620812825,0.023594381739747382,-0.014439922900115882,0.005304149771249009,-0.006171249253306521,-0.0013462072762006733,0.005178242402500683,0.005560662124400769,-0.003882983425019963,-0.0001881991450992088,-0.00021731371507316825,0.011337455392778356,-0.000325971029427645,-0.004612291917581036,-0.0010590830571887398,-0.0017639206315137612,-0.0002173137150736679,-0.0008954649480808932,-0.004917874412652837,0.007887465069371623,-0.00776134058121934,-0.0008652524242756016,0.0038372828879910227,0.012428753025379288
region_sede_Los Lagos,0.0011498027075887247,0.003211597960384838,0.006253714755789768,0.0017429089440491805,-0.004689262705378924,-0.005056952360895004,-0.0005870545758239586,-0.004898775830251933,0.006498650637934368,0.024118097855792803,-0.0012329566386039166,9.613470616666332e-06,-0.011057042045873693,-0.00022482632557258676,-0.011927933334542859,-0.01584089028631533,-0.018094324706012955,0.005202591388278624,-0.0278053396648527,-0.03523325224579657,0.05537574464305325,-0.010730488932182905,-0.02658723362505062,-0.02170852781653805,-0.03425663962532409,-0.02123975892217683,-0.01762095574656535,-0.007215972370715786,-0.06319111642219005,-0.034517547672956984,-0.03852673055516043,-0.0260562891642836,1.0,-0.02421416291256168,-0.015121046770223821,-0.041277401086646265,-0.17027816582447877,-0.021966731795407823,-0.06470460556191705,-0.025539512153934837,-0.0004983146696455165,0.011894613995805563,-0.026833147873068095,-0.020247828136617255,-0.01000548404202167,-0.012890836974290599,0.03897473714001509,-0.0069910791808257,0.020476392525628283,-0.003499545009879832,-0.020021065926022878,0.017742146170121795,0.0141012186138088,,-0.007965519587187551,-0.018120060042668806,-0.031243143390441427,0.03196730145547346,9.749813580636253e-05,-9.749813580636253e-05,,,,,,,,,,,,-0.01758621621095578,-0.0033022558908958155,0.07068640655452192,0.0002675043504257791,-0.012176875469152706,-0.01758621621095578,0.011456088492195175,0.003558968601698698,0.0015043326025168415,-0.0006998956618503943,0.0008256418607237113,0.002187032979200465,-0.00040834731208859806,-0.006703805775554884,-0.00023282812638633085,-0.0002688468382352571,0.011645053888437205,-0.00040327082250136547,-0.0097834187667972,-0.0013102308395999854,-0.00218221148406104,-0.000268846838235245,-0.007263973330477336,-0.004614021197521534,0.0003723344720337163,-4.163847630480654e-05,-0.0032364710072934418,0.0036337787588944922,0.006858484832851509
region_sede_Los Ríos,0.00019032549381234519,0.00014351990206498103,-0.00037164438083965676,0.005199871394194919,-0.000710825329877861,-0.00715860786383657,0.0013380396922606985,-0.007011891426105978,-3.7510574460157874e-05,0.00357603748406423,0.0010626216537368196,-3.703148341157502e-05,0.01732923105517275,-0.019168599783657217,0.013617104771742918,-0.0026582820490322094,0.007291505608440048,-0.013124515392807304,0.015984261263542333,0.03992913774680821,-0.03743641205045947,0.012777060365516098,-0.007673032817850327,-0.011579410301858082,-0.025732611114439786,-0.01595470141021767,-0.01323635962756162,-0.0054204327352402985,-0.0474673652336876,-0.02592859780001037,-0.02894018168897642,-0.01957274162024185,-0.02421416291256168,1.0,-0.011358499269980114,-0.031006406980589155,-0.1279081039588697,-0.016500782706585733,-0.048604255133883986,-0.019184553461630113,-0.01980456093018587,0.045518197108949665,-0.01128648942445247,0.023283458713842315,-0.010391170659473441,0.0017996482695093962,-0.008414748811550295,-0.01052819186556996,0.03385362175633695,-0.0026287584480881657,-0.015328813073002266,-0.006555327031435723,-0.049388060982561946,,0.07657926130437598,-0.02331944474408192,0.03609390234759972,-0.035454836001767825,0.016361196838875016,-0.016361196838875016,,,,,,,,,,,,-0.01742118240470842,0.04701871432639459,0.02812988551618873,-0.007663483613221371,-0.05123879435835667,-0.01742118240470842,0.022578962057218023,-0.014126535454784334,0.0066811696529526015,0.007219498447733855,0.0011248130322229015,-0.009044311182357117,-0.010121246032608095,-0.014284419112836042,-0.00017489385118263896,-0.00020195008072085017,0.0040837534060473475,-0.0003029255456008566,-0.007810395095723206,-0.000984208055203929,-0.001639215057345289,-0.0002019500807206916,-0.005272733176934466,0.004349907286753618,-0.011102043330054481,0.011295334158306965,-0.0024311447568325013,0.0016009061600703036,-0.002424269875623179
region_sede_Magallanes,-0.00046449633211897713,-0.0018069398494139006,0.0009701459025588368,0.0019353459233546852,0.011887010012616892,-0.004642042272490162,-0.00013692373296322828,-0.0016066124439251617,0.00649513728846033,0.018647632695034354,-0.0014688575205238444,-0.0021064488844680955,-0.0028859021867983147,-0.0070104450044334715,-0.005242788689966049,-0.0003183196530823704,-0.002932915686965538,-0.0032123058869084893,-0.01811570230354969,-0.009183172239349844,0.01887441168234645,-0.005264178418789323,-0.013493798910414023,-0.010891772872810805,-0.01606927390482146,-0.009963251139906672,-0.008265725051865612,-0.0033849039999981397,-0.029642001348913354,-0.01619166193863484,-0.018072309269768768,-0.012222612961025572,-0.015121046770223821,-0.011358499269980114,1.0,-0.019362607403650308,-0.0798749239970851,-0.010304263169404236,-0.030351956322261484,-0.011980200646992902,0.0042035321647201866,-0.006011195127615847,-0.008504750876726003,-0.0054000889108520075,-0.008976066836519546,-0.000659176517769887,0.00367451830974218,-0.0029903897160168842,0.00907634628672121,-0.0016415838772682193,0.0004071417001126765,0.026620772320593233,-0.025927870040792226,,0.03307616319880276,-0.026836791828157593,-0.012873400912890484,0.013215938201710896,0.021853217931517475,-0.021853217931517475,,,,,,,,,,,,-0.008346662396564107,-0.01888063829099694,-0.004258816442210134,-0.001057760580214276,0.023572695016720466,-0.008346662396564107,0.010663038736188906,-0.006524898119394024,0.0065994437968538424,-0.001131271551263636,-0.00038772136248957964,-0.0028126644367988006,-0.0013421023126009264,-0.0047674009387632735,-0.00010921616878052537,-0.0001261120042370054,0.00025828704696873343,-0.0001891682714554526,-0.004122500025466112,-0.0006146095608700247,-0.0010236425532294457,-0.00012611200423720903,0.0009510035196011405,-0.00442979294280932,-0.005157992972188092,0.0052872929366254,-0.0015181798233551338,-0.0018609238682672036,-0.001590202852351978
region_sede_Maule,-0.002277687345785016,-0.005532474122953349,0.01089854112670334,-0.018026243511358564,-0.0012587655017196624,0.06876606748062421,0.0019409283164007478,0.06435490571107337,0.009407416846402679,0.010940201961768604,-0.0008143270525292551,-0.0011864477635526371,-0.013255053584925057,0.015666764325553747,-0.013255812914771533,-0.017431363440094896,-0.025869105082189463,0.002362118099025793,-0.003558921947337248,-0.0477670116102693,-0.005893002011208109,-0.008494779828047291,0.006398318562423164,0.1811469901507078,-0.04386586948539458,-0.027197661618957716,-0.022563758542742052,-0.00924010368928848,-0.08091667178860021,-0.044199964084100235,-0.04933375113236477,-0.03336526268356583,-0.041277401086646265,-0.031006406980589155,-0.019362607403650308,1.0,-0.21804239643359177,-0.028128555528971488,-0.0828547053498399,-0.03270352606089312,-0.037033360450853425,0.0328483837385983,-0.026219602441445097,-0.025348768297262382,0.010144923771113005,-0.003693334622013446,0.1009600370188484,-0.01888154077092381,0.00030849277760194995,-0.004481192151621037,-0.042400231711080864,0.016635526462482505,0.035123240395409046,,-0.0059210105285332024,-0.03889618392754302,-0.0164613269427653,0.017426210150099715,-0.10750329209837131,0.10750329209837131,,,,,,,,,,,,0.27149485666123346,-0.029451024934902988,0.007221103865316752,-0.009324642482356874,-0.05015928851696583,0.27149485666123346,-0.20975765698922172,-0.0032314200462418355,-0.019553231558476672,-0.013120323517491967,0.0017568627186150753,0.007150038794569402,0.012041219457057151,0.05196597044488003,-0.00029813806360346314,-0.00034426027904418754,-0.013911092538154188,-0.0005163911422363997,-0.011023710868184183,-0.0016777598628117728,-0.002794337249253678,-0.00034426027904446704,-0.007879014248451529,-0.003782558175092875,-0.010674028292662759,0.010956628765364938,-0.003289599508472214,-0.010082869553574396,-0.004290101433635901
region_sede_Metropolitana,0.000786824442428912,0.0022061890573054875,-0.009367279364153826,-0.008223593739963439,0.0001843005764794418,-0.0001359131025938402,0.001918281225636279,-0.013409106853849169,-0.018091190911943767,-0.021634620977350413,0.010449226363556122,0.0009662706438702986,-0.004559898244695439,0.007564769227309104,0.004923029910625641,0.022581439025675276,0.043609781190074186,0.022205076463631103,0.034919042070981954,0.016400040107619654,-0.041045768066234486,0.02307993922924911,0.06187730071371104,-0.010218910995059451,-0.18095615522837394,-0.11219620939208921,-0.09308036159614644,-0.03811741695942762,-0.33379869119512284,-0.18233436735635378,-0.20351234417865863,-0.1376388915591432,-0.17027816582447877,-0.1279081039588697,-0.0798749239970851,-0.21804239643359177,1.0,-0.11603634716920627,-0.34179349683744714,-0.1349090855364118,0.09713634237423145,-0.02161932766983135,0.09228085579562247,0.00039326649932930975,0.025311307956761973,0.014436346622264675,-0.08173074043966796,0.031458871033613445,-0.033317619007056605,-0.004484128117785953,-0.055715794108357315,-0.02739250871184517,0.033266411929773775,,-0.1736449988091238,0.15643738166927404,0.0038286758021705875,-0.007302453463148381,-0.004709307734947568,0.004709307734947569,,,,,,,,,,,,-0.04768287076584045,-0.07793029086660566,-0.01448349786855835,0.03069714695064687,0.09568012009795905,-0.04768287076584045,0.002377933432240735,0.05473547237962626,-0.026363553329065748,-0.009804510254959686,0.012378294492392423,0.020245799565824035,0.015073390819905726,0.014704692169759207,0.0013673398774328982,0.0015788685351149055,-0.004873856981479514,-0.002130224632242707,0.03241115817047585,0.003002218181499137,0.011291255764829911,0.0015788685351176479,0.006625491297049346,0.0027492832089915493,-0.008073144455578283,0.006703993510899099,0.013088407992675103,0.006414542361798622,-0.008869475697069045
